0.3870967741935484,2,3,-1
0.7741935483870968,1,0,-1
1.161290322580645,2,0,-1
1.5483870967741935,2,3,-1
1.935483870967742,2,4,-1
2.32258064516129,2,1,-1
2.7096774193548385,1,3,-1
3.096774193548387,1,3,-1
3.4838709677419355,2,2,-1
3.870967741935484,2,3,-1
4.258064516129032,1,2,-1
4.64516129032258,1,3,-1
5.032258064516129,1,1,-1
5.419354838709677,1,3,-1
5.806451612903226,1,3,-1
6.193548387096774,2,3,-1
6.580645161290322,2,1,-1
6.967741935483871,1,0,-1
7.354838709677419,2,1,-1
7.741935483870968,1,0,-1
8.129032258064516,1,0,-1
8.516129032258064,1,4,-1
8.903225806451612,1,2,-1
9.29032258064516,2,0,-1
9.67741935483871,1,2,-1
10.064516129032258,1,0,-1
10.451612903225806,1,4,-1
10.838709677419354,2,0,-1
11.225806451612902,1,4,-1
11.612903225806452,1,4,-1
12.0,2,1,-1
12.387096774193548,2,4,-1
12.774193548387096,1,0,-1
13.161290322580644,1,0,-1
13.548387096774194,2,3,-1
13.935483870967742,2,1,-1
14.32258064516129,2,4,-1
14.709677419354838,1,4,-1
15.096774193548386,2,2,-1
15.483870967741936,1,2,-1
15.870967741935484,1,0,-1
16.258064516129032,2,0,-1
16.64516129032258,1,2,-1
17.032258064516128,2,0,-1
17.419354838709676,1,2,-1
17.806451612903224,2,4,-1
18.193548387096772,2,2,-1
18.58064516129032,2,2,-1
18.967741935483872,1,3,-1
19.35483870967742,1,4,-1
19.741935483870968,1,1,-1
20.129032258064516,2,3,-1
20.516129032258064,1,3,-1
20.903225806451612,1,4,-1
21.29032258064516,1,2,-1
21.677419354838708,2,1,-1
22.064516129032256,2,2,-1
22.451612903225804,1,4,-1
22.838709677419356,2,3,-1
23.225806451612904,1,1,-1
23.612903225806452,2,3,-1
24.0,2,0,-1
24.387096774193548,2,2,-1
24.774193548387096,2,3,-1
25.161290322580644,2,3,-1
25.548387096774192,1,4,-1
25.93548387096774,2,0,-1
26.32258064516129,1,1,-1
26.709677419354836,1,2,-1
27.096774193548388,1,3,-1
27.483870967741936,1,2,-1
27.870967741935484,1,0,-1
28.258064516129032,2,2,-1
28.64516129032258,1,1,-1
29.032258064516128,1,4,-1
29.419354838709676,1,2,-1
29.806451612903224,1,3,-1
30.193548387096772,1,4,-1
30.58064516129032,1,0,-1
30.967741935483872,1,0,-1
31.35483870967742,2,4,-1
31.741935483870968,2,3,-1
32.12903225806451,1,0,-1
32.516129032258064,1,3,-1
32.90322580645161,2,2,-1
33.29032258064516,2,4,-1
33.67741935483871,1,3,-1
34.064516129032256,1,3,-1
34.45161290322581,2,4,-1
34.83870967741935,2,4,-1
35.225806451612904,1,0,-1
35.61290322580645,2,1,-1
36.0,1,0,-1
36.387096774193544,1,1,-1
36.774193548387096,1,0,-1
37.16129032258064,1,3,-1
37.54838709677419,1,0,-1
37.935483870967744,2,3,-1
38.32258064516129,2,0,-1
38.70967741935484,1,1,-1
39.096774193548384,2,1,-1
39.483870967741936,2,2,-1
39.87096774193548,2,1,-1
40.25806451612903,1,3,-1
40.64516129032258,1,3,-1
41.03225806451613,2,1,-1
41.41935483870968,1,0,-1
41.806451612903224,1,3,-1
42.193548387096776,2,0,-1
42.58064516129032,1,4,-1
42.96774193548387,1,1,-1
43.354838709677416,1,4,-1
43.74193548387097,1,2,-1
44.12903225806451,1,1,-1
44.516129032258064,1,2,-1
44.90322580645161,2,1,-1
45.29032258064516,2,2,-1
45.67741935483871,2,4,-1
46.064516129032256,1,0,-1
46.45161290322581,1,1,-1
46.83870967741935,1,2,-1
47.225806451612904,2,1,-1
47.61290322580645,2,1,-1
48.0,1,1,-1
48.387096774193544,1,0,-1
48.774193548387096,2,3,-1
49.16129032258064,2,2,-1
49.54838709677419,2,1,-1
49.935483870967744,2,0,-1
50.32258064516129,1,3,-1
50.70967741935484,1,2,-1
51.096774193548384,1,4,-1
51.483870967741936,2,1,-1
51.87096774193548,1,3,-1
52.25806451612903,2,4,-1
52.64516129032258,1,3,-1
53.03225806451613,1,2,-1
53.41935483870967,1,1,-1
53.806451612903224,1,2,-1
54.193548387096776,2,1,-1
54.58064516129032,1,3,-1
54.96774193548387,2,4,-1
55.354838709677416,1,2,-1
55.74193548387097,1,2,-1
56.12903225806451,2,1,-1
56.516129032258064,1,4,-1
56.90322580645161,1,1,-1
57.29032258064516,2,0,-1
57.677419354838705,1,2,-1
58.064516129032256,2,0,-1
58.45161290322581,2,1,-1
58.83870967741935,1,4,-1
59.225806451612904,1,3,-1
59.61290322580645,1,3,-1
60.0,1,1,-1
60.387096774193544,2,0,-1
60.774193548387096,1,3,-1
61.16129032258064,2,4,-1
61.54838709677419,1,4,-1
61.935483870967744,2,0,-1
62.32258064516129,2,1,-1
62.70967741935484,2,3,-1
63.096774193548384,2,0,-1
63.483870967741936,1,2,-1
63.87096774193548,2,1,-1
64.25806451612902,2,2,-1
